time,sonar,bluewhale,humpbackwhale,ships,bocaccio,plainfinmidshipman,explosions,dolphins,finwhale
2020-09-17 00:00:00+00:00,,283,1.0,3,0,,3,0.0,1.0
2020-09-18 00:00:00+00:00,,566,1.0,8,0,,0,0.0,1.0
2020-09-19 00:00:00+00:00,,418,1.0,1,0,,0,0.0,1.0
2020-09-20 00:00:00+00:00,,86,1.0,6,0,,0,0.0,1.0
2020-09-21 00:00:00+00:00,,51,1.0,1,0,,0,0.0,1.0
2020-09-22 00:00:00+00:00,,73,1.0,1,0,,0,0.0,1.0
2020-09-23 00:00:00+00:00,,60,1.0,4,0,,0,0.0,1.0
2020-09-24 00:00:00+00:00,,51,1.0,2,0,,0,0.0,1.0
2020-09-25 00:00:00+00:00,,405,1.0,4,0,,0,0.0,1.0
2020-09-26 00:00:00+00:00,,388,1.0,1,0,,0,0.0,1.0
2020-09-27 00:00:00+00:00,,11,1.0,5,0,,0,0.0,1.0
2020-09-28 00:00:00+00:00,,61,1.0,3,0,,10,0.0,1.0
2020-09-29 00:00:00+00:00,,475,1.0,5,0,,3,0.0,1.0
2020-09-30 00:00:00+00:00,,630,1.0,3,0,,3,0.0,1.0
2020-10-01 00:00:00+00:00,,512,1.0,3,0,,0,0.0,1.0
2020-10-02 00:00:00+00:00,,988,1.0,4,0,,0,0.0,1.0
2020-10-03 00:00:00+00:00,,918,1.0,10,0,,2,0.0,1.0
2020-10-04 00:00:00+00:00,,351,1.0,4,0,,9,0.0,1.0
2020-10-05 00:00:00+00:00,,143,1.0,2,0,,1,0.0,1.0
2020-10-06 00:00:00+00:00,,301,1.0,5,0,,1,0.0,1.0
2020-10-07 00:00:00+00:00,,687,1.0,8,0,,13,0.0,1.0
2020-10-08 00:00:00+00:00,,82,1.0,5,0,,13,0.0,1.0
2020-10-09 00:00:00+00:00,,505,1.0,11,0,,14,0.0,1.0
2020-10-10 00:00:00+00:00,,411,1.0,8,0,,1,0.0,1.0
2020-10-11 00:00:00+00:00,,275,1.0,2,0,,2,0.0,1.0
2020-10-12 00:00:00+00:00,,273,1.0,3,0,,5,0.0,1.0
2020-10-13 00:00:00+00:00,,52,1.0,4,0,,2,0.0,1.0
2020-10-14 00:00:00+00:00,,57,1.0,3,0,,3,0.0,1.0
2020-10-15 00:00:00+00:00,,184,1.0,7,0,,3,0.0,1.0
2020-10-16 00:00:00+00:00,,504,1.0,5,0,,6,0.0,1.0
2020-10-17 00:00:00+00:00,,1100,1.0,5,0,,0,0.0,1.0
2020-10-18 00:00:00+00:00,,863,1.0,9,0,,0,0.0,1.0
2020-10-19 00:00:00+00:00,,633,1.0,3,0,,0,0.0,1.0
2020-10-20 00:00:00+00:00,,307,1.0,0,0,,0,0.0,1.0
2020-10-21 00:00:00+00:00,,531,1.0,2,0,,0,0.0,1.0
2020-10-22 00:00:00+00:00,,29,1.0,3,0,,7,0.0,1.0
2020-10-23 00:00:00+00:00,,180,1.0,6,0,,0,0.0,1.0
2020-10-24 00:00:00+00:00,,214,1.0,7,0,,0,0.0,1.0
2020-10-25 00:00:00+00:00,,11,1.0,3,0,,0,0.0,1.0
2020-10-26 00:00:00+00:00,,1,1.0,2,0,,9,0.0,1.0
2020-10-27 00:00:00+00:00,,67,1.0,6,0,,0,0.0,1.0
2020-10-28 00:00:00+00:00,,161,1.0,2,0,,0,0.0,1.0
2020-10-29 00:00:00+00:00,,950,1.0,7,0,,0,0.0,1.0
2020-10-30 00:00:00+00:00,,527,1.0,8,0,,4,0.0,1.0
2020-10-31 00:00:00+00:00,,451,1.0,7,0,,2,0.0,1.0
2020-11-01 00:00:00+00:00,,60,0.0,3,0,,0,0.0,1.0
2020-11-02 00:00:00+00:00,,457,1.0,5,0,,2,0.0,1.0
2020-11-03 00:00:00+00:00,,432,1.0,1,0,,0,0.0,1.0
2020-11-04 00:00:00+00:00,,626,1.0,8,0,,0,0.0,1.0
2020-11-05 00:00:00+00:00,,204,1.0,6,0,,0,0.0,1.0
2020-11-06 00:00:00+00:00,,920,1.0,1,0,,0,0.0,1.0
2020-11-07 00:00:00+00:00,,1379,1.0,3,0,,0,0.0,1.0
2020-11-08 00:00:00+00:00,,1159,1.0,0,0,,0,0.0,1.0
2020-11-09 00:00:00+00:00,,1091,1.0,2,0,,0,0.0,1.0
2020-11-10 00:00:00+00:00,,1212,1.0,4,0,,0,0.0,1.0
2020-11-11 00:00:00+00:00,,1059,1.0,3,0,,0,0.0,1.0
2020-11-12 00:00:00+00:00,,831,1.0,8,0,,0,0.0,1.0
2020-11-13 00:00:00+00:00,,245,1.0,8,0,,0,0.0,1.0
2020-11-14 00:00:00+00:00,,256,1.0,4,0,,0,0.0,1.0
2020-11-15 00:00:00+00:00,,10,1.0,6,0,,0,0.0,1.0
2020-11-16 00:00:00+00:00,,22,1.0,9,0,,0,0.0,1.0
2020-11-17 00:00:00+00:00,,53,1.0,3,0,,0,0.0,1.0
2020-11-18 00:00:00+00:00,,104,1.0,2,0,,0,0.0,1.0
2020-11-19 00:00:00+00:00,,175,1.0,5,0,,0,0.0,1.0
2020-11-20 00:00:00+00:00,,0,1.0,9,0,,0,0.0,1.0
2020-11-21 00:00:00+00:00,,1,1.0,7,0,,0,0.0,1.0
2020-11-22 00:00:00+00:00,,37,1.0,5,0,,0,0.0,1.0
2020-11-23 00:00:00+00:00,,232,1.0,7,0,,0,0.0,1.0
2020-11-24 00:00:00+00:00,,316,1.0,13,0,,0,0.0,1.0
2020-11-25 00:00:00+00:00,,246,1.0,4,0,,0,0.0,1.0
2020-11-26 00:00:00+00:00,,397,1.0,2,0,,0,0.0,1.0
2020-11-27 00:00:00+00:00,,270,1.0,3,0,,0,0.0,1.0
2020-11-28 00:00:00+00:00,,307,1.0,10,0,,0,0.0,1.0
2020-11-29 00:00:00+00:00,,625,1.0,5,0,,0,0.0,1.0
2020-11-30 00:00:00+00:00,,1017,1.0,9,0,,0,0.0,1.0
2020-12-01 00:00:00+00:00,,636,1.0,9,0,,0,0.0,1.0
2020-12-02 00:00:00+00:00,,863,1.0,10,0,,0,0.0,1.0
2020-12-03 00:00:00+00:00,,1180,1.0,8,0,,0,0.0,1.0
2020-12-04 00:00:00+00:00,,764,1.0,9,0,,0,0.0,1.0
2020-12-05 00:00:00+00:00,,616,1.0,7,0,,0,0.0,1.0
2020-12-06 00:00:00+00:00,,1413,1.0,3,0,,0,0.0,0.0
2020-12-07 00:00:00+00:00,,1104,1.0,3,0,,0,0.0,1.0
2020-12-08 00:00:00+00:00,,979,1.0,0,0,,0,0.0,1.0
2020-12-09 00:00:00+00:00,,344,1.0,5,0,,0,0.0,1.0
2020-12-10 00:00:00+00:00,,766,1.0,3,0,,0,0.0,1.0
2020-12-11 00:00:00+00:00,,567,1.0,1,0,,0,0.0,1.0
2020-12-12 00:00:00+00:00,,1516,1.0,4,0,,0,0.0,1.0
2020-12-13 00:00:00+00:00,,1072,1.0,5,0,,0,0.0,1.0
2020-12-14 00:00:00+00:00,,387,1.0,6,0,,4,0.0,1.0
2020-12-15 00:00:00+00:00,,192,1.0,10,0,,0,0.0,1.0
2020-12-16 00:00:00+00:00,,624,1.0,5,0,,0,0.0,1.0
2020-12-17 00:00:00+00:00,,288,1.0,2,0,,0,0.0,1.0
2020-12-18 00:00:00+00:00,,337,1.0,7,0,,0,0.0,1.0
2020-12-19 00:00:00+00:00,,851,1.0,6,0,,0,0.0,1.0
2020-12-20 00:00:00+00:00,,92,1.0,4,0,,0,0.0,1.0
2020-12-21 00:00:00+00:00,,280,1.0,8,0,,6,0.0,1.0
2020-12-22 00:00:00+00:00,,221,1.0,3,0,,0,0.0,1.0
2020-12-23 00:00:00+00:00,,1141,1.0,3,0,,0,0.0,1.0
2020-12-24 00:00:00+00:00,,1237,1.0,4,0,,0,0.0,1.0
2020-12-25 00:00:00+00:00,,890,1.0,1,0,,0,0.0,1.0
2020-12-26 00:00:00+00:00,,497,1.0,5,0,,1,0.0,1.0
2020-12-27 00:00:00+00:00,,456,1.0,4,0,,0,0.0,1.0
2020-12-28 00:00:00+00:00,,469,1.0,1,0,,0,0.0,1.0
2020-12-29 00:00:00+00:00,,1283,1.0,6,0,,0,0.0,1.0
2020-12-30 00:00:00+00:00,,186,1.0,2,0,,0,0.0,1.0
2020-12-31 00:00:00+00:00,,833,1.0,2,0,,0,0.0,1.0
2021-01-01 00:00:00+00:00,,748,1.0,7,0,,0,0.0,1.0
2021-01-02 00:00:00+00:00,,285,1.0,6,0,,0,0.0,1.0
2021-01-03 00:00:00+00:00,,237,1.0,9,0,,0,0.0,1.0
2021-01-04 00:00:00+00:00,,52,1.0,2,0,,0,0.0,1.0
2021-01-05 00:00:00+00:00,,100,1.0,2,0,,0,0.0,1.0
2021-01-06 00:00:00+00:00,,171,1.0,6,0,,0,0.0,1.0
2021-01-07 00:00:00+00:00,,113,1.0,4,0,,0,0.0,1.0
2021-01-08 00:00:00+00:00,,35,1.0,1,0,,0,0.0,1.0
2021-01-09 00:00:00+00:00,,0,1.0,5,0,,0,0.0,1.0
2021-01-10 00:00:00+00:00,,0,1.0,9,0,,8,0.0,1.0
2021-01-11 00:00:00+00:00,,0,1.0,1,0,,0,0.0,1.0
2021-01-12 00:00:00+00:00,,4,0.0,5,0,,0,0.0,1.0
2021-01-13 00:00:00+00:00,,3,1.0,8,0,,0,0.0,1.0
2021-01-14 00:00:00+00:00,,55,1.0,2,0,,1,0.0,1.0
2021-01-15 00:00:00+00:00,,0,1.0,4,0,,9,0.0,1.0
2021-01-16 00:00:00+00:00,,29,1.0,3,0,,0,0.0,1.0
2021-01-17 00:00:00+00:00,,2,1.0,10,0,,0,0.0,1.0
2021-01-18 00:00:00+00:00,,4,1.0,3,0,,0,0.0,1.0
2021-01-19 00:00:00+00:00,,1,1.0,0,0,,0,0.0,1.0
2021-01-20 00:00:00+00:00,,0,1.0,7,0,,1,0.0,1.0
2021-01-21 00:00:00+00:00,,41,1.0,7,0,,7,0.0,1.0
2021-01-22 00:00:00+00:00,,4,1.0,7,0,,0,0.0,1.0
2021-01-23 00:00:00+00:00,,5,1.0,4,0,,3,0.0,1.0
2021-01-24 00:00:00+00:00,,49,1.0,0,0,,0,0.0,1.0
2021-01-25 00:00:00+00:00,,45,0.0,0,0,,0,0.0,1.0
2021-01-26 00:00:00+00:00,,0,1.0,1,0,,0,0.0,1.0
2021-01-27 00:00:00+00:00,,250,1.0,0,0,,0,0.0,1.0
2021-01-28 00:00:00+00:00,,67,1.0,0,0,,0,0.0,1.0
2021-01-29 00:00:00+00:00,,233,1.0,8,0,,0,0.0,1.0
2021-01-30 00:00:00+00:00,,8,1.0,7,0,,0,0.0,1.0
2021-01-31 00:00:00+00:00,,412,1.0,4,0,,0,0.0,1.0
2021-02-01 00:00:00+00:00,,0,1.0,6,0,,4,0.0,1.0
2021-02-02 00:00:00+00:00,,0,0.0,2,0,,0,0.0,0.0
2021-02-03 00:00:00+00:00,,72,0.0,4,0,,0,0.0,1.0
2021-02-04 00:00:00+00:00,,11,0.0,6,0,,0,0.0,1.0
2021-02-05 00:00:00+00:00,,0,0.0,8,0,,0,0.0,1.0
2021-02-06 00:00:00+00:00,,3,0.0,8,0,,0,0.0,1.0
2021-02-07 00:00:00+00:00,,147,0.0,3,0,,0,0.0,1.0
2021-02-08 00:00:00+00:00,,259,0.0,6,0,,0,0.0,0.0
2021-02-09 00:00:00+00:00,,1,0.0,9,0,,3,0.0,0.0
2021-02-10 00:00:00+00:00,,49,1.0,9,0,,0,0.0,1.0
2021-02-11 00:00:00+00:00,,517,1.0,5,0,,0,0.0,1.0
2021-02-12 00:00:00+00:00,,6,0.0,0,0,,0,0.0,1.0
2021-02-13 00:00:00+00:00,,4,0.0,1,0,,0,0.0,1.0
2021-02-14 00:00:00+00:00,,0,0.0,4,0,,0,0.0,1.0
2021-02-15 00:00:00+00:00,,0,0.0,0,0,,0,0.0,1.0
2021-02-16 00:00:00+00:00,,0,0.0,1,0,,0,0.0,1.0
2021-02-17 00:00:00+00:00,,0,0.0,4,0,,5,0.0,1.0
2021-02-18 00:00:00+00:00,,0,0.0,9,0,,6,0.0,1.0
2021-02-19 00:00:00+00:00,,0,1.0,6,0,,0,0.0,1.0
2021-02-20 00:00:00+00:00,,0,0.0,1,0,,0,0.0,1.0
2021-02-21 00:00:00+00:00,,0,0.0,4,0,,0,0.0,1.0
2021-02-22 00:00:00+00:00,,3,1.0,7,0,,1,0.0,0.0
2021-02-23 00:00:00+00:00,,0,1.0,5,0,,0,0.0,0.0
2021-02-24 00:00:00+00:00,,0,0.0,2,0,,0,0.0,0.0
2021-02-25 00:00:00+00:00,,0,0.0,0,0,,1,0.0,0.0
2021-02-26 00:00:00+00:00,,22,1.0,0,0,,0,0.0,0.0
2021-02-27 00:00:00+00:00,,0,0.0,0,0,,0,0.0,0.0
2021-02-28 00:00:00+00:00,,1,0.0,7,0,,0,0.0,0.0
2021-03-01 00:00:00+00:00,,0,0.0,8,0,,8,0.0,0.0
2021-03-02 00:00:00+00:00,,0,1.0,6,0,,11,0.0,1.0
2021-03-03 00:00:00+00:00,,0,0.0,6,0,,22,0.0,1.0
2021-03-04 00:00:00+00:00,,0,0.0,9,0,,20,0.0,1.0
2021-03-05 00:00:00+00:00,,0,0.0,11,0,,7,0.0,1.0
2021-03-06 00:00:00+00:00,,0,1.0,4,0,,0,0.0,1.0
2021-03-07 00:00:00+00:00,,98,1.0,2,0,,0,0.0,1.0
2021-03-08 00:00:00+00:00,,0,1.0,5,0,,0,0.0,1.0
2021-03-09 00:00:00+00:00,,0,1.0,3,0,,0,0.0,1.0
2021-03-10 00:00:00+00:00,,0,1.0,2,0,,1,0.0,1.0
2021-03-11 00:00:00+00:00,,0,1.0,10,0,,0,0.0,1.0
2021-03-12 00:00:00+00:00,,0,0.0,4,0,,0,0.0,1.0
2021-03-13 00:00:00+00:00,,0,1.0,1,0,,0,0.0,1.0
2021-03-14 00:00:00+00:00,,0,1.0,7,0,,0,0.0,1.0
2021-03-15 00:00:00+00:00,,0,1.0,0,0,,2,0.0,1.0
2021-03-16 00:00:00+00:00,,0,1.0,3,0,,0,0.0,1.0
2021-03-17 00:00:00+00:00,,0,1.0,8,0,,0,0.0,1.0
2021-03-18 00:00:00+00:00,,0,1.0,4,0,,0,0.0,1.0
2021-03-19 00:00:00+00:00,,0,1.0,4,0,,0,0.0,1.0
2021-03-20 00:00:00+00:00,,0,1.0,4,0,,0,0.0,1.0
2021-03-21 00:00:00+00:00,,0,1.0,2,0,,0,0.0,1.0
2021-03-22 00:00:00+00:00,,0,1.0,1,0,,0,0.0,0.0
2021-03-23 00:00:00+00:00,,0,1.0,1,0,,0,0.0,0.0
2021-03-24 00:00:00+00:00,,1,1.0,7,0,,0,0.0,1.0
2021-03-25 00:00:00+00:00,,0,0.0,0,0,,0,0.0,1.0
2021-03-26 00:00:00+00:00,,0,0.0,5,0,,0,0.0,0.0
2021-03-27 00:00:00+00:00,,0,1.0,8,0,,0,0.0,0.0
2021-03-28 00:00:00+00:00,,0,0.0,8,0,,0,0.0,0.0
2021-03-29 00:00:00+00:00,,4,1.0,2,0,,0,0.0,0.0
2021-03-30 00:00:00+00:00,,1,1.0,7,0,,0,0.0,1.0
2021-03-31 00:00:00+00:00,,0,0.0,7,0,,0,0.0,1.0
2021-04-01 00:00:00+00:00,,0,1.0,11,0,,0,0.0,1.0
2021-04-02 00:00:00+00:00,,0,1.0,8,0,,0,0.0,0.0
2021-04-03 00:00:00+00:00,,0,1.0,13,0,,0,0.0,1.0
2021-04-04 00:00:00+00:00,,0,1.0,9,0,,5,0.0,0.0
2021-04-05 00:00:00+00:00,,0,1.0,9,0,,17,0.0,1.0
2021-04-06 00:00:00+00:00,,0,1.0,10,0,,37,0.0,1.0
2021-04-07 00:00:00+00:00,,0,1.0,7,0,,0,0.0,1.0
2021-04-08 00:00:00+00:00,,0,1.0,9,0,,0,0.0,0.0
2021-04-09 00:00:00+00:00,,0,1.0,4,0,,0,0.0,1.0
2021-04-10 00:00:00+00:00,,0,0.0,11,0,1.0,0,0.0,1.0
2021-04-11 00:00:00+00:00,,0,1.0,10,0,0.0,0,0.0,1.0
2021-04-12 00:00:00+00:00,,0,1.0,13,0,0.0,0,0.0,0.0
2021-04-13 00:00:00+00:00,,0,1.0,6,0,0.0,0,0.0,1.0
2021-04-14 00:00:00+00:00,,0,1.0,12,0,0.0,0,0.0,0.0
2021-04-15 00:00:00+00:00,,0,1.0,18,0,0.0,0,0.0,0.0
2021-04-16 00:00:00+00:00,,0,1.0,15,0,0.0,0,0.0,1.0
2021-04-17 00:00:00+00:00,,0,1.0,10,0,0.0,0,0.0,1.0
2021-04-18 00:00:00+00:00,,0,1.0,14,0,1.0,0,0.0,1.0
2021-04-19 00:00:00+00:00,,0,1.0,11,0,1.0,0,0.0,1.0
2021-04-20 00:00:00+00:00,,0,1.0,0,0,0.0,0,0.0,1.0
2021-04-21 00:00:00+00:00,,0,1.0,9,0,,0,0.0,1.0
2021-04-22 00:00:00+00:00,,0,1.0,11,0,,0,0.0,1.0
2021-04-23 00:00:00+00:00,,0,1.0,8,0,,0,0.0,1.0
2021-04-24 00:00:00+00:00,,0,1.0,13,0,,0,0.0,1.0
2021-04-25 00:00:00+00:00,,0,1.0,7,0,1.0,50,0.0,1.0
2021-04-26 00:00:00+00:00,,0,1.0,10,0,0.0,237,0.0,0.0
2021-04-27 00:00:00+00:00,,0,1.0,4,0,0.0,80,0.0,0.0
2021-04-28 00:00:00+00:00,,0,1.0,10,0,0.0,102,0.0,0.0
2021-04-29 00:00:00+00:00,,0,1.0,6,0,0.0,121,0.0,1.0
2021-04-30 00:00:00+00:00,,0,1.0,6,0,1.0,87,0.0,1.0
2021-05-01 00:00:00+00:00,,0,1.0,6,0,0.0,1,0.0,0.0
2021-05-02 00:00:00+00:00,1.0,0,1.0,7,0,0.0,0,0.0,0.0
2021-05-03 00:00:00+00:00,0.0,0,1.0,8,0,0.0,43,0.0,1.0
2021-05-04 00:00:00+00:00,0.0,0,1.0,12,0,0.0,45,0.0,0.0
2021-05-05 00:00:00+00:00,0.0,0,1.0,12,0,0.0,33,0.0,0.0
2021-05-06 00:00:00+00:00,0.0,0,1.0,11,0,0.0,57,0.0,0.0
2021-05-07 00:00:00+00:00,0.0,0,1.0,2,0,0.0,24,0.0,1.0
2021-05-08 00:00:00+00:00,0.0,0,1.0,7,0,0.0,0,0.0,0.0
2021-05-09 00:00:00+00:00,0.0,0,1.0,8,0,0.0,86,0.0,0.0
2021-05-10 00:00:00+00:00,0.0,0,1.0,8,0,0.0,120,0.0,0.0
2021-05-11 00:00:00+00:00,0.0,0,1.0,8,0,0.0,135,0.0,1.0
2021-05-12 00:00:00+00:00,0.0,0,1.0,5,0,0.0,35,0.0,0.0
2021-05-13 00:00:00+00:00,0.0,0,1.0,10,0,0.0,42,0.0,1.0
2021-05-14 00:00:00+00:00,0.0,0,1.0,8,0,0.0,99,0.0,1.0
2021-05-15 00:00:00+00:00,0.0,0,1.0,8,0,1.0,0,0.0,0.0
2021-05-16 00:00:00+00:00,0.0,0,1.0,7,0,0.0,76,0.0,0.0
2021-05-17 00:00:00+00:00,0.0,0,1.0,7,0,1.0,60,0.0,0.0
2021-05-18 00:00:00+00:00,0.0,0,1.0,6,0,0.0,19,0.0,0.0
2021-05-19 00:00:00+00:00,0.0,0,1.0,0,0,0.0,31,0.0,0.0
2021-05-20 00:00:00+00:00,0.0,0,1.0,1,0,0.0,1,0.0,0.0
2021-05-21 00:00:00+00:00,0.0,0,1.0,1,0,0.0,93,0.0,0.0
2021-05-22 00:00:00+00:00,0.0,0,1.0,12,0,0.0,0,0.0,0.0
2021-05-23 00:00:00+00:00,1.0,0,1.0,9,0,0.0,54,0.0,0.0
2021-05-24 00:00:00+00:00,1.0,0,0.0,6,0,0.0,140,0.0,0.0
2021-05-25 00:00:00+00:00,0.0,0,1.0,3,0,1.0,52,0.0,0.0
2021-05-26 00:00:00+00:00,0.0,0,1.0,5,0,1.0,11,0.0,0.0
2021-05-27 00:00:00+00:00,0.0,0,1.0,3,0,1.0,34,0.0,0.0
2021-05-28 00:00:00+00:00,0.0,0,0.0,6,0,1.0,32,0.0,0.0
2021-05-29 00:00:00+00:00,0.0,0,1.0,3,0,1.0,0,0.0,0.0
2021-05-30 00:00:00+00:00,0.0,0,1.0,8,0,1.0,5,0.0,0.0
2021-05-31 00:00:00+00:00,0.0,0,1.0,8,0,1.0,76,0.0,0.0
2021-06-01 00:00:00+00:00,0.0,0,1.0,7,0,1.0,19,0.0,0.0
2021-06-02 00:00:00+00:00,0.0,0,1.0,11,0,1.0,6,0.0,0.0
2021-06-03 00:00:00+00:00,1.0,0,0.0,6,0,1.0,14,0.0,0.0
2021-06-04 00:00:00+00:00,0.0,0,1.0,5,0,1.0,0,0.0,0.0
2021-06-05 00:00:00+00:00,0.0,0,0.0,10,0,1.0,0,0.0,0.0
2021-06-06 00:00:00+00:00,0.0,0,0.0,13,0,1.0,0,0.0,0.0
2021-06-07 00:00:00+00:00,0.0,0,0.0,1,0,0.0,61,0.0,0.0
2021-06-08 00:00:00+00:00,1.0,12,,6,0,,77,0.0,
2021-06-09 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-10 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-11 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-12 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-13 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-14 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-15 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-16 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-17 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-18 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-19 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-20 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-21 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-22 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-23 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-24 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-25 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-26 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-27 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-28 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-29 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-06-30 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-01 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-02 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-03 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-04 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-05 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-06 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-07 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-08 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-09 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-10 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-11 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-12 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-13 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-14 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-15 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-16 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-17 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-18 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-19 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-20 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-21 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-22 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-23 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-24 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-25 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-26 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-27 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-28 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-29 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-30 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-07-31 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-01 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-02 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-03 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-04 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-05 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-06 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-07 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-08 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-09 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-10 00:00:00+00:00,,0,,0,0,,0,0.0,
2021-08-11 00:00:00+00:00,1.0,91,0.0,3,0,1.0,0,0.0,0.0
2021-08-12 00:00:00+00:00,0.0,197,0.0,9,0,1.0,1,0.0,1.0
2021-08-13 00:00:00+00:00,0.0,843,1.0,9,0,1.0,0,0.0,1.0
2021-08-14 00:00:00+00:00,0.0,371,1.0,4,0,1.0,0,0.0,1.0
2021-08-15 00:00:00+00:00,0.0,850,0.0,5,0,1.0,1,0.0,1.0
2021-08-16 00:00:00+00:00,0.0,1087,0.0,6,0,1.0,0,0.0,1.0
2021-08-17 00:00:00+00:00,0.0,1303,0.0,5,0,1.0,0,0.0,1.0
2021-08-18 00:00:00+00:00,0.0,1470,0.0,9,0,1.0,0,0.0,0.0
2021-08-19 00:00:00+00:00,0.0,995,0.0,13,0,1.0,0,0.0,0.0
2021-08-20 00:00:00+00:00,0.0,1952,1.0,10,0,1.0,1,0.0,1.0
2021-08-21 00:00:00+00:00,0.0,1169,1.0,7,0,1.0,0,0.0,1.0
2021-08-22 00:00:00+00:00,0.0,963,1.0,13,0,1.0,0,0.0,1.0
2021-08-23 00:00:00+00:00,0.0,817,0.0,7,0,1.0,0,0.0,1.0
2021-08-24 00:00:00+00:00,0.0,921,0.0,10,0,1.0,0,0.0,1.0
2021-08-25 00:00:00+00:00,0.0,916,0.0,9,0,1.0,0,0.0,1.0
2021-08-26 00:00:00+00:00,0.0,20,0.0,8,0,1.0,0,0.0,1.0
2021-08-27 00:00:00+00:00,0.0,1008,1.0,8,0,1.0,0,0.0,0.0
2021-08-28 00:00:00+00:00,0.0,574,1.0,7,0,1.0,0,0.0,1.0
2021-08-29 00:00:00+00:00,0.0,736,1.0,12,0,1.0,0,0.0,1.0
2021-08-30 00:00:00+00:00,0.0,373,1.0,5,0,1.0,3,0.0,1.0
2021-08-31 00:00:00+00:00,0.0,19,1.0,5,0,1.0,0,0.0,1.0
2021-09-01 00:00:00+00:00,0.0,137,1.0,10,0,1.0,0,0.0,1.0
2021-09-02 00:00:00+00:00,0.0,469,0.0,8,0,1.0,0,0.0,1.0
2021-09-03 00:00:00+00:00,0.0,119,1.0,9,0,1.0,0,0.0,1.0
2021-09-04 00:00:00+00:00,0.0,15,1.0,12,0,1.0,0,0.0,1.0
2021-09-05 00:00:00+00:00,0.0,188,1.0,15,0,1.0,5,0.0,1.0
2021-09-06 00:00:00+00:00,0.0,135,0.0,12,0,1.0,6,0.0,1.0
